id,name,category,subcategory,rarity,professions,region,short_uses,file_name
41027,Frostworn Thread,Gear,Boots,Common,Smithing,Emberford,Vendor staple: keeps you moving.,gear_frostworn_thread.png
41028,Emberford Plank,Curio,Mask,Common,Scribing,Glimmerdeep,Craft input: supports leveling.,curio_emberford_plank.png
41029,Ash-dusted Charm,Gear,Helm,Uncommon,Tailoring,Marketwalk,Loot filler: keeps you moving.,gear_ash_dusted_charm.png
41030,Ash-dusted Guard,Material,Stone,Common,Skinning,Emberford,Vendor staple: keeps you moving.,material_ash_dusted_guard.png
41031,Frostbriar Belt,Curio,Coin,Rare,Enchanting,Marketwalk,Field use: gates a shortcut.,curio_frostbriar_belt.png
41032,Silt-grit Ingot,Material,Ingot,Rare,Smithing,Ashen Fields,Utility piece: keeps you moving.,material_silt_grit_ingot.png
41033,Hollowroot Pendant,Curio,Mask,Common,Jewelry,Greatwood,Field use: keeps you moving.,curio_hollowroot_pendant.png
41034,Gutterborn Thread,Consumable,Bandage,Common,Cooking,Glimmerdeep,Quest hook: feeds a rumor.,consumable_gutterborn_thread.png
41035,Moon-stitched Canteen,Ingredient,Salt,Common,Cooking,Greatwood,Quest hook: fills a gear gap.,ingredient_moon_stitched_canteen.png
41036,Warden's Boots,Gear,Sword,Common,Smithing,Emberford,Field use: keeps you moving.,gear_warden_s_boots.png
41037,Briarbound Gloves,Gear,Mace,Uncommon,Smithing,Saltmarrow,Utility piece: fills a gear gap.,gear_briarbound_gloves.png
41038,Moon-stitched Tincture,Ingredient,Fish,Uncommon,Herbalism,Emberford,Craft input: keeps you moving.,ingredient_moon_stitched_tincture.png
41039,Greatwood Permit Slip,Gear,Helm,Common,Smithing,Ashen Fields,Vendor staple: fills a gear gap.,gear_greatwood_permit_slip.png
41040,Hollowroot Lichen,Curio,Charm,Uncommon,Enchanting,Hollowroot,Vendor staple: keeps you moving.,curio_hollowroot_lichen.png
41041,Storm-bit Trinket,Material,Timber,Common,Smithing,Frostbriar,Loot filler: enables a recipe chain.,material_storm_bit_trinket.png
41042,Warden's Salve,Gear,Crossbow,Uncommon,Leatherworking,Marketwalk,Utility piece: gates a shortcut.,gear_warden_s_salve.png
41043,Tide-taken Lichen,Alchemy Item,Base,Uncommon,Alchemy,Hollowroot,Loot filler: enables a recipe chain.,alchemy_item_tide_taken_lichen.png
41044,Frostworn Pendant,Gear,Belt,Common,Tailoring,Emberford,Utility piece: supports leveling.,gear_frostworn_pendant.png
41045,Frostbriar Totem,Material,Cloth,Common,Tailoring,Ashen Fields,Utility piece: feeds a rumor.,material_frostbriar_totem.png
41046,Harbor-wet Ore,Gear,Bow,Common,Tailoring,Frostbriar,Quest hook: keeps you moving.,gear_harbor_wet_ore.png
41047,Frostbriar Shard,Gear,Belt,Uncommon,Leatherworking,Frostbriar,Field use: supports leveling.,gear_frostbriar_shard.png
41048,Saltmarrow Tincture,Gear,Bow,Uncommon,Leatherworking,Ashen Fields,Quest hook: supports leveling.,gear_saltmarrow_tincture.png
41049,River-smooth Spool,Gear,Sword,Common,Smithing,Frostbriar,Utility piece: supports leveling.,gear_river_smooth_spool.png
41050,Saltglass Pommel,Ingredient,Root,Uncommon,Fishing,Emberford,Vendor staple: enables a recipe chain.,ingredient_saltglass_pommel.png
41051,Harbor-wet Hook,Consumable,Bandage,Uncommon,Alchemy,Saltmarrow,Craft input: supports leveling.,consumable_harbor_wet_hook.png
41052,Sun-bleached Pendant,Gear,Gloves,Common,Woodworking,Emberford,Field use: fills a gear gap.,gear_sun_bleached_pendant.png
41053,Warden's Biscuit,Material,Wax,Uncommon,Leatherworking,Frostbriar,Utility piece: enables a recipe chain.,material_warden_s_biscuit.png
41054,Briarbound Keybone,Curio,Coin,Rare,Scribing,Glimmerdeep,Loot filler: gates a shortcut.,curio_briarbound_keybone.png
41055,Greatwood Permit Slip,Material,Timber,Common,Alchemy,Ashen Fields,Loot filler: fills a gear gap.,material_greatwood_permit_slip.png
41056,Emberford Guard,Material,Stone,Common,Mining,Marketwalk,Loot filler: enables a recipe chain.,material_emberford_guard.png
41057,Cinder-scarred Salve,Material,Pigment,Common,Mining,Marketwalk,Craft input: feeds a rumor.,material_cinder_scarred_salve.png
41058,Pilgrim's Tea,Gear,Boots,Uncommon,Jewelry,Glimmerdeep,Craft input: keeps you moving.,gear_pilgrim_s_tea.png
41059,Silt-grit Pommel,Ingredient,Oil,Common,Fishing,Ashen Fields,Loot filler: feeds a rumor.,ingredient_silt_grit_pommel.png
41060,Warden's Root,Material,Glass,Uncommon,Leatherworking,Greatwood,Field use: supports leveling.,material_warden_s_root.png
41061,Harbor-wet Pod,Material,Leather,Common,Mining,Glimmerdeep,Vendor staple: supports leveling.,material_harbor_wet_pod.png
41062,Storm-bit Salve,Gear,Mace,Common,Smithing,Ashen Fields,Craft input: gates a shortcut.,gear_storm_bit_salve.png
41063,Hollowroot Pouch,Ingredient,Grain,Common,Fishing,Hollowroot,Field use: enables a recipe chain.,ingredient_hollowroot_pouch.png
41064,Tide-taken Permit Slip,Ingredient,Fruit,Uncommon,Herbalism,Frostbriar,Loot filler: gates a shortcut.,ingredient_tide_taken_permit_slip.png
41065,Cinder-scarred Keybone,Material,Timber,Common,Skinning,Emberford,Loot filler: supports leveling.,material_cinder_scarred_keybone.png
41066,Moon-stitched Lichen,Material,Wax,Common,Skinning,Glimmerdeep,Vendor staple: supports leveling.,material_moon_stitched_lichen.png
41067,Storm-bit Charm,Material,Glass,Common,Tailoring,Ashen Fields,Craft input: fills a gear gap.,material_storm_bit_charm.png
41068,Glimmerdeep Trophy Fang,Curio,Totem,Common,Scribing,Ashen Fields,Vendor staple: supports leveling.,curio_glimmerdeep_trophy_fang.png
41069,Frostworn Gloves,Ingredient,Fish,Common,Fishing,Frostbriar,Craft input: supports leveling.,ingredient_frostworn_gloves.png
41070,Briarbound Thread,Quest Item,Seal,Rare,—,Glimmerdeep,Quest hook: feeds a rumor.,quest_item_briarbound_thread.png
41071,Moon-stitched Pendant,Gear,Dagger,Common,Smithing,Hollowroot,Field use: supports leveling.,gear_moon_stitched_pendant.png
41072,Emberford Belt,Gear,Pendant,Common,Leatherworking,Marketwalk,Field use: supports leveling.,gear_emberford_belt.png
41073,Saltglass Sash,Gear,Gloves,Common,Woodworking,Glimmerdeep,Loot filler: keeps you moving.,gear_saltglass_sash.png
41074,Sun-bleached Thread,Ingredient,Herb,Common,Alchemy,Saltmarrow,Field use: supports leveling.,ingredient_sun_bleached_thread.png
41075,Briarbound Pouch,Material,Resin,Common,Mining,Emberford,Vendor staple: feeds a rumor.,material_briarbound_pouch.png
41076,Tide-taken Petal,Curio,Signet,Common,Jewelry,Emberford,Quest hook: gates a shortcut.,curio_tide_taken_petal.png
41077,Mire-touched Hilt,Consumable,Tonic,Common,Cooking,Glimmerdeep,Loot filler: fills a gear gap.,consumable_mire_touched_hilt.png
41078,Iron-banded Pommel,Curio,Coin,Rare,Jewelry,Marketwalk,Quest hook: keeps you moving.,curio_iron_banded_pommel.png
41079,Emberford Canteen,Consumable,Tonic,Common,Alchemy,Hollowroot,Loot filler: fills a gear gap.,consumable_emberford_canteen.png
41080,Hollowroot Keybone,Curio,Charm,Common,Jewelry,Greatwood,Loot filler: feeds a rumor.,curio_hollowroot_keybone.png
41081,Emberford Pin,Document,Map,Common,Scribing,Emberford,Craft input: enables a recipe chain.,document_emberford_pin.png
41082,Harbor-wet Lockpick,Curio,Coin,Uncommon,Jewelry,Emberford,Loot filler: feeds a rumor.,curio_harbor_wet_lockpick.png
41083,Harbor-wet Permit Slip,World Object,Interactable,Rare,—,Glimmerdeep,Quest hook: enables a recipe chain.,world_object_harbor_wet_permit_slip.png
41084,Silt-grit Pommel,Ingredient,Spice,Common,Fishing,Frostbriar,Field use: gates a shortcut.,ingredient_silt_grit_pommel.png
41085,Saltmarrow Thread,Consumable,Elixir,Common,Alchemy,Emberford,Loot filler: keeps you moving.,consumable_saltmarrow_thread.png
41086,Mire-touched Seed,Gear,Dagger,Uncommon,Smithing,Marketwalk,Loot filler: feeds a rumor.,gear_mire_touched_seed.png
41087,Moon-stitched Pouch,Gear,Pendant,Uncommon,Leatherworking,Marketwalk,Vendor staple: supports leveling.,gear_moon_stitched_pouch.png
41088,Lantern-lit Pod,Gear,Sword,Uncommon,Smithing,Glimmerdeep,Quest hook: gates a shortcut.,gear_lantern_lit_pod.png
41089,Mire-touched Hilt,Ingredient,Root,Common,Cooking,Ashen Fields,Craft input: supports leveling.,ingredient_mire_touched_hilt.png
41090,Silt-grit Trophy Fang,Consumable,Elixir,Common,Cooking,Glimmerdeep,Loot filler: gates a shortcut.,consumable_silt_grit_trophy_fang.png
41091,Gutterborn Wanted Poster,Ingredient,Herb,Common,Cooking,Emberford,Craft input: enables a recipe chain.,ingredient_gutterborn_wanted_poster.png
41092,Frostworn Bandage Roll,Key,Door,Common,—,Ashen Fields,Craft input: gates a shortcut.,key_frostworn_bandage_roll.png
41093,Glimmerdeep Vial,Consumable,Tea,Uncommon,Cooking,Saltmarrow,Field use: feeds a rumor.,consumable_glimmerdeep_vial.png
41094,Briarbound Ring,Material,Stone,Common,Leatherworking,Emberford,Quest hook: feeds a rumor.,material_briarbound_ring.png
41095,Warden's Tincture,Profession Tool,Implement,Common,Leatherworking,Frostbriar,Loot filler: gates a shortcut.,profession_tool_warden_s_tincture.png
41096,Harbor-wet Sash,Ingredient,Fish,Common,Alchemy,Hollowroot,Utility piece: fills a gear gap.,ingredient_harbor_wet_sash.png
41097,Frostbriar Belt,Ingredient,Root,Common,Alchemy,Marketwalk,Field use: gates a shortcut.,ingredient_frostbriar_belt.png
41098,Ash-dusted Belt,Material,Pigment,Common,Tailoring,Ashen Fields,Utility piece: gates a shortcut.,material_ash_dusted_belt.png
41099,Frostbriar Lockpick,Ingredient,Spice,Common,Fishing,Ashen Fields,Utility piece: feeds a rumor.,ingredient_frostbriar_lockpick.png
41100,Tide-taken Hilt,Gear,Sword,Uncommon,Smithing,Greatwood,Quest hook: gates a shortcut.,gear_tide_taken_hilt.png
41101,Hollowroot Permit Slip,Consumable,Bandage,Common,Cooking,Glimmerdeep,Vendor staple: supports leveling.,consumable_hollowroot_permit_slip.png
41102,Pilgrim's Buckler,Consumable,Tea,Common,Cooking,Hollowroot,Craft input: supports leveling.,consumable_pilgrim_s_buckler.png
41103,Hollowroot Hilt,Ingredient,Herb,Uncommon,Alchemy,Ashen Fields,Craft input: enables a recipe chain.,ingredient_hollowroot_hilt.png
41104,Saltglass Permit Slip,Ingredient,Herb,Common,Herbalism,Frostbriar,Craft input: gates a shortcut.,ingredient_saltglass_permit_slip.png
41105,Glimmerdeep Biscuit,Ingredient,Mushroom,Common,Alchemy,Emberford,Quest hook: feeds a rumor.,ingredient_glimmerdeep_biscuit.png
41106,Harbor-wet Buckler,Material,Timber,Uncommon,Woodworking,Glimmerdeep,Craft input: keeps you moving.,material_harbor_wet_buckler.png
41107,Lantern-lit Boots,Consumable,Tea,Common,Cooking,Emberford,Craft input: fills a gear gap.,consumable_lantern_lit_boots.png
41108,Briarbound Biscuit,Gear,Belt,Common,Woodworking,Greatwood,Craft input: fills a gear gap.,gear_briarbound_biscuit.png
41109,Briarbound Root,Ingredient,Grain,Rare,Herbalism,Marketwalk,Field use: enables a recipe chain.,ingredient_briarbound_root.png
41110,Amberwake Ring,Ingredient,Spice,Common,Herbalism,Greatwood,Craft input: feeds a rumor.,ingredient_amberwake_ring.png
41111,Frostbriar Petal,Gear,Gloves,Uncommon,Jewelry,Saltmarrow,Quest hook: gates a shortcut.,gear_frostbriar_petal.png
41112,Saltglass Ingot,Gear,Gloves,Common,Jewelry,Marketwalk,Field use: enables a recipe chain.,gear_saltglass_ingot.png
41113,Briarbound Bandage Roll,Gear,Cloak,Common,Leatherworking,Frostbriar,Quest hook: gates a shortcut.,gear_briarbound_bandage_roll.png
41114,Gutterborn Ledger Page,Consumable,Potion,Uncommon,Alchemy,Ashen Fields,Loot filler: feeds a rumor.,consumable_gutterborn_ledger_page.png
41115,Silt-grit Hook,Ingredient,Salt,Common,Cooking,Greatwood,Quest hook: supports leveling.,ingredient_silt_grit_hook.png
41116,Frostbriar Keybone,Gear,Boots,Uncommon,Woodworking,Ashen Fields,Quest hook: gates a shortcut.,gear_frostbriar_keybone.png
41117,Gutterborn Plank,Material,Stone,Common,Mining,Emberford,Craft input: feeds a rumor.,material_gutterborn_plank.png
41118,Greatwood Bottle,Gear,Legs,Uncommon,Tailoring,Hollowroot,Quest hook: feeds a rumor.,gear_greatwood_bottle.png
41119,Tide-taken Sash,Document,Ledger,Common,Scribing,Saltmarrow,Field use: keeps you moving.,document_tide_taken_sash.png
41120,Gutterborn Map Scrap,Curio,Signet,Rare,Scribing,Glimmerdeep,Quest hook: supports leveling.,curio_gutterborn_map_scrap.png
41121,Saltglass Helm,Curio,Charm,Common,Jewelry,Greatwood,Quest hook: enables a recipe chain.,curio_saltglass_helm.png
41122,Tide-taken Wanted Poster,Consumable,Elixir,Common,Cooking,Ashen Fields,Craft input: enables a recipe chain.,consumable_tide_taken_wanted_poster.png
41123,Frostworn Vial,Consumable,Elixir,Uncommon,Alchemy,Marketwalk,Field use: keeps you moving.,consumable_frostworn_vial.png
41124,Saltglass Keybone,Gear,Boots,Common,Smithing,Greatwood,Craft input: supports leveling.,gear_saltglass_keybone.png
41125,Amberwake Hook,Ingredient,Spice,Common,Alchemy,Marketwalk,Quest hook: supports leveling.,ingredient_amberwake_hook.png
41126,Frostbriar Salve,Gear,Axe,Uncommon,Smithing,Hollowroot,Loot filler: feeds a rumor.,gear_frostbriar_salve.png
41127,Lantern-lit Nail,Consumable,Bandage,Uncommon,Cooking,Hollowroot,Field use: feeds a rumor.,consumable_lantern_lit_nail.png
41128,Tide-taken Biscuit,Gear,Mace,Common,Smithing,Marketwalk,Loot filler: gates a shortcut.,gear_tide_taken_biscuit.png
41129,Frostworn Sash,Consumable,Food,Common,Cooking,Frostbriar,Field use: supports leveling.,consumable_frostworn_sash.png
41130,Frostbriar Root,Material,Ore,Uncommon,Woodworking,Marketwalk,Loot filler: enables a recipe chain.,material_frostbriar_root.png
41131,Warden's Seed,Material,Stone,Uncommon,Leatherworking,Emberford,Vendor staple: gates a shortcut.,material_warden_s_seed.png
41132,Warden's Compass,Ingredient,Salt,Rare,Cooking,Glimmerdeep,Field use: feeds a rumor.,ingredient_warden_s_compass.png
41133,Mire-touched Charm,Curio,Figurine,Uncommon,Scribing,Glimmerdeep,Quest hook: enables a recipe chain.,curio_mire_touched_charm.png
41134,Glimmerdeep Sash,Key,Gate,Common,—,Marketwalk,Quest hook: feeds a rumor.,key_glimmerdeep_sash.png
41135,Pilgrim's Pin,Consumable,Food,Common,Alchemy,Ashen Fields,Utility piece: feeds a rumor.,consumable_pilgrim_s_pin.png
41136,Harbor-wet Ore,Ingredient,Meat,Uncommon,Herbalism,Greatwood,Loot filler: gates a shortcut.,ingredient_harbor_wet_ore.png
41137,Hollowroot Salve,Curio,Mask,Common,Scribing,Saltmarrow,Quest hook: fills a gear gap.,curio_hollowroot_salve.png
41138,Iron-banded Canteen,Curio,Signet,Common,Scribing,Glimmerdeep,Vendor staple: gates a shortcut.,curio_iron_banded_canteen.png
41139,Ash-dusted Guard,Trinket,Idol,Uncommon,Jewelry,Emberford,Craft input: supports leveling.,trinket_ash_dusted_guard.png
41140,Emberford Charm,Gear,Mace,Common,Smithing,Saltmarrow,Vendor staple: feeds a rumor.,gear_emberford_charm.png
41141,Glimmerdeep Hook,Consumable,Tea,Uncommon,Alchemy,Saltmarrow,Quest hook: gates a shortcut.,consumable_glimmerdeep_hook.png
41142,Tide-taken Wanted Poster,Consumable,Food,Uncommon,Alchemy,Glimmerdeep,Utility piece: enables a recipe chain.,consumable_tide_taken_wanted_poster.png
41143,Cinder-scarred Tea,Ingredient,Fish,Uncommon,Herbalism,Glimmerdeep,Vendor staple: keeps you moving.,ingredient_cinder_scarred_tea.png
41144,Saltmarrow Hook,Gear,Chest,Rare,Smithing,Ashen Fields,Craft input: enables a recipe chain.,gear_saltmarrow_hook.png
41145,Tide-taken Coat,Alchemy Item,Reagent,Common,Alchemy,Emberford,Loot filler: feeds a rumor.,alchemy_item_tide_taken_coat.png
41146,Hollowroot Boots,Ingredient,Fruit,Common,Alchemy,Emberford,Field use: feeds a rumor.,ingredient_hollowroot_boots.png
41147,Saltglass Trophy Fang,Gear,Belt,Common,Woodworking,Emberford,Loot filler: gates a shortcut.,gear_saltglass_trophy_fang.png
41148,Glimmerdeep Trinket,Material,Pigment,Common,Leatherworking,Frostbriar,Quest hook: enables a recipe chain.,material_glimmerdeep_trinket.png
41149,Emberford Gloves,Ingredient,Root,Rare,Fishing,Marketwalk,Utility piece: supports leveling.,ingredient_emberford_gloves.png
41150,Warden's Bottle,Material,Glass,Rare,Smithing,Emberford,Utility piece: supports leveling.,material_warden_s_bottle.png
41151,Saltmarrow Thread,Consumable,Food,Uncommon,Cooking,Hollowroot,Utility piece: supports leveling.,consumable_saltmarrow_thread.png
41152,Glimmerdeep Guard,World Object,Marker,Common,—,Ashen Fields,Loot filler: feeds a rumor.,world_object_glimmerdeep_guard.png
41153,Briarbound Lockpick,Gear,Helm,Uncommon,Woodworking,Greatwood,Field use: supports leveling.,gear_briarbound_lockpick.png
41154,Emberford Petal,Ingredient,Salt,Uncommon,Cooking,Marketwalk,Utility piece: supports leveling.,ingredient_emberford_petal.png
41155,Mire-touched Ration,Material,Resin,Common,Mining,Emberford,Utility piece: supports leveling.,material_mire_touched_ration.png
41156,Tide-taken Spool,Consumable,Food,Uncommon,Alchemy,Saltmarrow,Loot filler: feeds a rumor.,consumable_tide_taken_spool.png
41157,Iron-banded Tincture,Consumable,Tea,Common,Cooking,Frostbriar,Field use: fills a gear gap.,consumable_iron_banded_tincture.png
41158,Greatwood Keybone,Consumable,Bandage,Rare,Alchemy,Greatwood,Craft input: keeps you moving.,consumable_greatwood_keybone.png
41159,Hollowroot Tincture,Gear,Gloves,Common,Jewelry,Greatwood,Utility piece: gates a shortcut.,gear_hollowroot_tincture.png
41160,Greatwood Hilt,Consumable,Potion,Common,Alchemy,Ashen Fields,Field use: keeps you moving.,consumable_greatwood_hilt.png
41161,Glimmerdeep Helm,Gear,Dagger,Common,Smithing,Emberford,Field use: fills a gear gap.,gear_glimmerdeep_helm.png
41162,Saltmarrow Spool,Material,Pigment,Common,Woodworking,Saltmarrow,Loot filler: feeds a rumor.,material_saltmarrow_spool.png
41163,Ash-dusted Seed,Trophy,Hide,Uncommon,—,Glimmerdeep,Utility piece: fills a gear gap.,trophy_ash_dusted_seed.png
41164,Storm-bit Canteen,Gear,Sword,Common,Smithing,Marketwalk,Field use: fills a gear gap.,gear_storm_bit_canteen.png
41165,Greatwood Hook,Curio,Coin,Uncommon,Scribing,Emberford,Utility piece: keeps you moving.,curio_greatwood_hook.png
41166,Warden's Hook,Gear,Bow,Uncommon,Tailoring,Frostbriar,Craft input: fills a gear gap.,gear_warden_s_hook.png
41167,Frostbriar Pin,Gear,Bow,Uncommon,Tailoring,Glimmerdeep,Field use: fills a gear gap.,gear_frostbriar_pin.png
41168,Glimmerdeep Bandage Roll,Ingredient,Oil,Common,Alchemy,Emberford,Vendor staple: keeps you moving.,ingredient_glimmerdeep_bandage_roll.png
41169,Moon-stitched Pouch,World Object,Bundle,Uncommon,—,Marketwalk,Utility piece: enables a recipe chain.,world_object_moon_stitched_pouch.png
41170,Briarbound Lockpick,Material,Stone,Common,Alchemy,Glimmerdeep,Utility piece: keeps you moving.,material_briarbound_lockpick.png
41171,Briarbound Pouch,Ingredient,Mushroom,Common,Alchemy,Emberford,Quest hook: enables a recipe chain.,ingredient_briarbound_pouch.png
