id,name,category,subcategory,rarity,professions,region,short_uses,file_name
75382,Briarbound Gambeson,Gear,Sword,Rare,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_briarbound_gambeson_75382.png
75383,Saltworn Scroll,Ingredient,Wood,Rare,Mining,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_saltworn_scroll_75383.png
75384,Briarbound Staff (II),Gear,Mace,Common,Mining,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_briarbound_staff_ii_75384.png
75385,Dusk-hushed Ration,Ingredient,Hide,Rare,None,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_dusk_hushed_ration_75385.png
75386,Saltworn Ring (I),Trinket,Charm,Rare,Herbalism,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,trinket_saltworn_ring_i_75386.png
75387,Gravemark Staff,Consumable,Potion,Common,Woodworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,consumable_gravemark_staff_75387.png
75388,Glimmering Ration,Gear,Leather,Uncommon,Tailoring,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_glimmering_ration_75388.png
75389,Saltworn Buckler,Key,Key,Uncommon,Leatherworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,key_saltworn_buckler_75389.png
75390,Ashen Lantern,Consumable,Bandage,Uncommon,None,Saltmarrow_Strand,Utility item that supports exploration and downtime.,consumable_ashen_lantern_75390.png
75391,Gravemark Scroll,Material,Thread,Uncommon,Cooking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,material_gravemark_scroll_75391.png
75392,Dusk-hushed Charm (I),Gear,Bow,Common,Leatherworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_charm_i_75392.png
75393,Saltworn Hatchet,Ingredient,Herb,Uncommon,Mining,Emberford_Marketwalk,Crafting component used across multiple recipes.,ingredient_saltworn_hatchet_75393.png
75394,Briarbound Ingot (III),Gear,Leather,Common,Smithing,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_ingot_iii_75394.png
75395,Saltworn Key,Material,Leatherworking,Common,Mining,Emberford_Marketwalk,Crafting component used across multiple recipes.,material_saltworn_key_75395.png
75396,Emberlit Gloves (I),Ingredient,Herb,Common,None,Saltmarrow_Strand,Utility item that supports exploration and downtime.,ingredient_emberlit_gloves_i_75396.png
75397,Mire-slick Thread (IV),Profession Tool,Kit,Rare,Cooking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,profession tool_mire_slick_thread_iv_75397.png
75398,Ashen Gambeson,Ingredient,Wood,Common,Smithing,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_ashen_gambeson_75398.png
75399,Sun-bleached Legwraps,Gear,Sword,Uncommon,Alchemy,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_legwraps_75399.png
75400,Dusk-hushed Gloves,Tool,Utility,Uncommon,Leatherworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,tool_dusk_hushed_gloves_75400.png
75401,Ashen Staff (IV),Material,Thread,Common,None,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,material_ashen_staff_iv_75401.png
75402,Ashen Ring,Ingredient,Ore,Uncommon,Cooking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,ingredient_ashen_ring_75402.png
75403,Emberlit Ring (II),Gear,Cloth,Uncommon,Smithing,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_emberlit_ring_ii_75403.png
75404,Stormbit Thread (II),Gear,Mace,Uncommon,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_stormbit_thread_ii_75404.png
75405,Saltworn Staff (III),Ingredient,Wood,Common,Mining,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,ingredient_saltworn_staff_iii_75405.png
75406,Dusk-hushed Staff,Quest,Quest Item,Common,Herbalism,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,quest_dusk_hushed_staff_75406.png
75407,Ashen Helm,Document,Scroll,Common,Herbalism,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,document_ashen_helm_75407.png
75408,Stormbit Amulet,Gear,Cloth,Uncommon,Smithing,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_amulet_75408.png
75409,Sun-bleached Ration,Trinket,Charm,Uncommon,Alchemy,Saltmarrow_Strand,Utility item that supports exploration and downtime.,trinket_sun_bleached_ration_75409.png
75410,Briarbound Lockpick (IV),Gear,Sword,Uncommon,Mining,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_briarbound_lockpick_iv_75410.png
75411,Ashen Key,Gear,Cloth,Uncommon,Mining,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_ashen_key_75411.png
75412,Frosted Staff,Material,Ingot,Uncommon,Mining,Frostbriar_Reach,Crafting component used across multiple recipes.,material_frosted_staff_75412.png
75413,Stormbit Ingot,Gear,Bow,Rare,Cooking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_ingot_75413.png
75414,Dusk-hushed Boots,Gear,Staff,Rare,None,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_boots_75414.png
75415,Ashen Boots,Gear,Mace,Uncommon,Enchanting,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_ashen_boots_75415.png
75416,Gravemark Lantern,Consumable,Potion,Rare,Smithing,Saltmarrow_Strand,Crafting component used across multiple recipes.,consumable_gravemark_lantern_75416.png
75417,Briarbound Tonic,Consumable,Food,Rare,Mining,Glimmerdeep_Mire,Crafting component used across multiple recipes.,consumable_briarbound_tonic_75417.png
75418,Briarbound Cuirass,Ingredient,Hide,Uncommon,Cooking,Frostbriar_Reach,Crafting component used across multiple recipes.,ingredient_briarbound_cuirass_75418.png
75419,Emberlit Ring (II),Key,Key,Uncommon,Smithing,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,key_emberlit_ring_ii_75419.png
75420,Sun-bleached Boots,Material,Leatherworking,Uncommon,Herbalism,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,material_sun_bleached_boots_75420.png
75421,Sun-bleached Gloves,Gear,Axe,Common,None,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_sun_bleached_gloves_75421.png
75422,Marketfresh Lockpick,Key,Key,Common,Herbalism,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,key_marketfresh_lockpick_75422.png
75423,Frosted Legwraps,Material,Leatherworking,Uncommon,None,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,material_frosted_legwraps_75423.png
75424,Mire-slick Longbow,Gear,Mail,Uncommon,Cooking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_mire_slick_longbow_75424.png
75425,Ashen Boots,Document,Scroll,Common,None,Emberford_Marketwalk,Crafting component used across multiple recipes.,document_ashen_boots_75425.png
75426,Glimmering Shortsword,Ingredient,Hide,Common,Leatherworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_glimmering_shortsword_75426.png
75427,Emberlit Gambeson,Gear,Axe,Uncommon,Mining,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_gambeson_75427.png
75428,Briarbound Amulet (II),Gear,Bow,Uncommon,Cooking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_amulet_ii_75428.png
75429,Dusk-hushed Map,Gear,Plate,Uncommon,Mining,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_map_75429.png
75430,Briarbound Ingot (I),Material,Leatherworking,Uncommon,Woodworking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,material_briarbound_ingot_i_75430.png
75431,Frosted Helm,Key,Key,Uncommon,None,Emberford_Marketwalk,Utility item that supports exploration and downtime.,key_frosted_helm_75431.png
75432,Gravemark Cloak,Gear,Leather,Rare,Woodworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_gravemark_cloak_75432.png
75433,Dusk-hushed Amulet,Consumable,Bandage,Common,Herbalism,Glimmerdeep_Mire,Crafting component used across multiple recipes.,consumable_dusk_hushed_amulet_75433.png
75434,Ashen Hatchet,Consumable,Bandage,Rare,Alchemy,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,consumable_ashen_hatchet_75434.png
75435,Ashen Hatchet,Key,Key,Rare,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,key_ashen_hatchet_75435.png
75436,Frosted Key,Key,Key,Uncommon,Cooking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,key_frosted_key_75436.png
75437,Saltworn Charm (III),Gear,Cloth,Common,Mining,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_saltworn_charm_iii_75437.png
75438,Sun-bleached Longbow,Ingredient,Ore,Uncommon,Leatherworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,ingredient_sun_bleached_longbow_75438.png
75439,Mire-slick Bandage (IV),Ingredient,Herb,Common,Smithing,Frostbriar_Reach,Utility item that supports exploration and downtime.,ingredient_mire_slick_bandage_iv_75439.png
75440,Glimmering Charm,Ingredient,Wood,Uncommon,Woodworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_glimmering_charm_75440.png
75441,Briarbound Lantern,Ingredient,Wood,Common,Smithing,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,ingredient_briarbound_lantern_75441.png
75442,Ashen Staff (II),Gear,Axe,Rare,Enchanting,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_ashen_staff_ii_75442.png
75443,Marketfresh Ingot,Gear,Mail,Common,Leatherworking,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_marketfresh_ingot_75443.png
75444,Dusk-hushed Ring (I),Material,Ingot,Uncommon,Enchanting,Emberford_Marketwalk,Utility item that supports exploration and downtime.,material_dusk_hushed_ring_i_75444.png
75445,Gravemark Lantern (II),Ingredient,Wood,Uncommon,Tailoring,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,ingredient_gravemark_lantern_ii_75445.png
75446,Dusk-hushed Boots,Gear,Mace,Common,Woodworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_dusk_hushed_boots_75446.png
75447,Gravemark Map,Ingredient,Hide,Common,Tailoring,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_gravemark_map_75447.png
75448,Glimmering Cloak (IV),Ingredient,Hide,Rare,Enchanting,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_glimmering_cloak_iv_75448.png
75449,Sun-bleached Cloak,Gear,Bow,Uncommon,Woodworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,gear_sun_bleached_cloak_75449.png
75450,Stormbit Ingot,Gear,Cloth,Common,Cooking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_stormbit_ingot_75450.png
75451,Ashen Thread (IV),Gear,Dagger,Uncommon,None,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_ashen_thread_iv_75451.png
75452,Mire-slick Ring,Gear,Staff,Rare,Tailoring,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_mire_slick_ring_75452.png
75453,Glimmering Cuirass,Ingredient,Herb,Uncommon,Woodworking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,ingredient_glimmering_cuirass_75453.png
75454,Marketfresh Lantern,Ingredient,Herb,Uncommon,Woodworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_marketfresh_lantern_75454.png
75455,Briarbound Bandage,Quest,Quest Item,Uncommon,Smithing,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,quest_briarbound_bandage_75455.png
75456,Frosted Bandage,Key,Key,Uncommon,Enchanting,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,key_frosted_bandage_75456.png
75457,Mire-slick Charm,Document,Scroll,Common,Leatherworking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,document_mire_slick_charm_75457.png
75458,Glimmering Salve (III),Gear,Mail,Common,Enchanting,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_glimmering_salve_iii_75458.png
75459,Frosted Map,Ingredient,Herb,Common,Leatherworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,ingredient_frosted_map_75459.png
75460,Emberlit Gambeson (IV),Gear,Staff,Common,Tailoring,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_emberlit_gambeson_iv_75460.png
75461,Mire-slick Lantern (IV),Key,Key,Rare,Enchanting,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,key_mire_slick_lantern_iv_75461.png
75462,Saltworn Shortsword (IV),Gear,Cloth,Common,Woodworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_saltworn_shortsword_iv_75462.png
75463,Dusk-hushed Lantern,Material,Ingot,Uncommon,None,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,material_dusk_hushed_lantern_75463.png
75464,Saltworn Lantern (IV),Gear,Cloth,Rare,Cooking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_saltworn_lantern_iv_75464.png
75465,Frosted Amulet (IV),Ingredient,Wood,Uncommon,None,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,ingredient_frosted_amulet_iv_75465.png
75466,Stormbit Lantern (I),Gear,Shield,Common,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_stormbit_lantern_i_75466.png
75467,Sun-bleached Tonic,Material,Ingot,Rare,Woodworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,material_sun_bleached_tonic_75467.png
75468,Dusk-hushed Legwraps,Material,Thread,Common,Mining,Emberford_Marketwalk,Utility item that supports exploration and downtime.,material_dusk_hushed_legwraps_75468.png
75469,Glimmering Scroll,Consumable,Food,Uncommon,Smithing,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,consumable_glimmering_scroll_75469.png
75470,Glimmering Helm,Gear,Staff,Rare,Enchanting,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_glimmering_helm_75470.png
75471,Frosted Gloves (II),Document,Scroll,Uncommon,Mining,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,document_frosted_gloves_ii_75471.png
75472,Frosted Amulet (IV),Quest,Quest Item,Rare,None,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,quest_frosted_amulet_iv_75472.png
75473,Frosted Charm,Gear,Axe,Uncommon,Woodworking,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_frosted_charm_75473.png
75474,Stormbit Amulet (IV),Quest,Quest Item,Uncommon,Mining,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,quest_stormbit_amulet_iv_75474.png
75475,Marketfresh Longbow,Document,Scroll,Common,Enchanting,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,document_marketfresh_longbow_75475.png
75476,Frosted Shortsword,Document,Scroll,Uncommon,Herbalism,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,document_frosted_shortsword_75476.png
75477,Ashen Cloak (IV),Gear,Mail,Uncommon,Woodworking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_ashen_cloak_iv_75477.png
75478,Gravemark Ring,Material,Ingot,Common,Tailoring,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,material_gravemark_ring_75478.png
75479,Ashen Lockpick,Ingredient,Wood,Common,Cooking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_ashen_lockpick_75479.png
75480,Sun-bleached Scroll,Gear,Sword,Common,Tailoring,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_scroll_75480.png
75481,Sun-bleached Hatchet,Ingredient,Wood,Common,None,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,ingredient_sun_bleached_hatchet_75481.png
75482,Mire-slick Map (I),Gear,Dagger,Common,Cooking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_mire_slick_map_i_75482.png
75483,Sun-bleached Staff,Ingredient,Ore,Uncommon,Leatherworking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,ingredient_sun_bleached_staff_75483.png
75484,Dusk-hushed Gambeson,Gear,Axe,Common,Tailoring,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_gambeson_75484.png
75485,Sun-bleached Ingot,Gear,Leather,Uncommon,Woodworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_ingot_75485.png
75486,Marketfresh Charm (IV),Trinket,Charm,Common,Alchemy,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,trinket_marketfresh_charm_iv_75486.png
75487,Saltworn Lantern,Ingredient,Wood,Uncommon,Mining,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,ingredient_saltworn_lantern_75487.png
75488,Frosted Ingot (III),Gear,Polearm,Common,Woodworking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_frosted_ingot_iii_75488.png
75489,Emberlit Gambeson,Ingredient,Herb,Common,Smithing,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,ingredient_emberlit_gambeson_75489.png
75490,Dusk-hushed Amulet (III),Gear,Sword,Uncommon,Mining,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_amulet_iii_75490.png
