id,name,category,subcategory,rarity,professions,region,short_uses,file_name
66517,Saltworn Lantern,Document,Scroll,Uncommon,Woodworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,document_saltworn_lantern_66517.png
66518,Gravemark Vial,Tool,Utility,Rare,Cooking,Saltmarrow_Strand,Crafting component used across multiple recipes.,tool_gravemark_vial_66518.png
66519,Ashen Longbow,Gear,Staff,Common,None,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_ashen_longbow_66519.png
66520,Marketfresh Boots,Material,Ingot,Common,Enchanting,Emberford_Marketwalk,Crafting component used across multiple recipes.,material_marketfresh_boots_66520.png
66521,Stormbit Vial,Material,Leatherworking,Common,Tailoring,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,material_stormbit_vial_66521.png
66522,Emberlit Buckler,Gear,Cloth,Common,Woodworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_buckler_66522.png
66523,Mire-slick Helm,Material,Ingot,Common,Mining,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,material_mire_slick_helm_66523.png
66524,Sun-bleached Amulet (I),Gear,Cloth,Rare,Herbalism,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_sun_bleached_amulet_i_66524.png
66525,Marketfresh Hatchet,Ingredient,Hide,Rare,Tailoring,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,ingredient_marketfresh_hatchet_66525.png
66526,Briarbound Legwraps,Ingredient,Wood,Uncommon,Cooking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_briarbound_legwraps_66526.png
66527,Frosted Cloak,Material,Leatherworking,Uncommon,Mining,Frostbriar_Reach,Crafting component used across multiple recipes.,material_frosted_cloak_66527.png
66528,Sun-bleached Longbow,Consumable,Bandage,Rare,Leatherworking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,consumable_sun_bleached_longbow_66528.png
66529,Stormbit Bandage,Trinket,Charm,Common,Smithing,Saltmarrow_Strand,Crafting component used across multiple recipes.,trinket_stormbit_bandage_66529.png
66530,Saltworn Legwraps,Tool,Utility,Uncommon,None,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,tool_saltworn_legwraps_66530.png
66531,Mire-slick Cuirass,Consumable,Bandage,Rare,Alchemy,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,consumable_mire_slick_cuirass_66531.png
66532,Mire-slick Hatchet (II),Ingredient,Herb,Rare,Tailoring,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,ingredient_mire_slick_hatchet_ii_66532.png
66533,Briarbound Staff (IV),Gear,Polearm,Uncommon,Cooking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_briarbound_staff_iv_66533.png
66534,Sun-bleached Charm (I),Material,Ingot,Uncommon,Leatherworking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,material_sun_bleached_charm_i_66534.png
66535,Mire-slick Vial,Gear,Polearm,Uncommon,None,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_mire_slick_vial_66535.png
66536,Sun-bleached Ingot,Map,Map,Uncommon,Woodworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,map_sun_bleached_ingot_66536.png
66537,Glimmering Staff (I),Quest,Quest Item,Uncommon,Tailoring,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,quest_glimmering_staff_i_66537.png
66538,Frosted Map (I),Material,Leatherworking,Common,Herbalism,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,material_frosted_map_i_66538.png
66539,Ashen Key,Gear,Polearm,Common,Woodworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_ashen_key_66539.png
66540,Ashen Map (IV),Ingredient,Herb,Common,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,ingredient_ashen_map_iv_66540.png
66541,Briarbound Thread,Gear,Staff,Rare,Alchemy,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_briarbound_thread_66541.png
66542,Briarbound Buckler,Ingredient,Herb,Uncommon,Smithing,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,ingredient_briarbound_buckler_66542.png
66543,Gravemark Ration,Quest,Quest Item,Rare,Cooking,Emberford_Marketwalk,Crafting component used across multiple recipes.,quest_gravemark_ration_66543.png
66544,Frosted Legwraps,Consumable,Food,Uncommon,Mining,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,consumable_frosted_legwraps_66544.png
66545,Sun-bleached Ingot,Gear,Cloth,Rare,Alchemy,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_sun_bleached_ingot_66545.png
66546,Dusk-hushed Longbow (III),Consumable,Potion,Uncommon,None,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,consumable_dusk_hushed_longbow_iii_66546.png
66547,Glimmering Salve,Material,Ingot,Common,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,material_glimmering_salve_66547.png
66548,Gravemark Longbow (I),Key,Key,Common,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,key_gravemark_longbow_i_66548.png
66549,Ashen Thread (I),Map,Map,Uncommon,Cooking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,map_ashen_thread_i_66549.png
66550,Mire-slick Bandage (III),Gear,Mail,Common,Enchanting,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_mire_slick_bandage_iii_66550.png
66551,Mire-slick Bandage (III),Gear,Shield,Uncommon,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_mire_slick_bandage_iii_66551.png
66552,Glimmering Legwraps,Consumable,Bandage,Uncommon,Cooking,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_glimmering_legwraps_66552.png
66553,Gravemark Ration,Gear,Plate,Common,Cooking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_gravemark_ration_66553.png
66554,Marketfresh Helm,Document,Scroll,Common,Tailoring,Emberford_Marketwalk,Utility item that supports exploration and downtime.,document_marketfresh_helm_66554.png
66555,Marketfresh Gloves,Consumable,Bandage,Uncommon,None,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,consumable_marketfresh_gloves_66555.png
66556,Dusk-hushed Amulet,Gear,Dagger,Common,Woodworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_amulet_66556.png
66557,Marketfresh Scroll,Ingredient,Ore,Rare,Leatherworking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,ingredient_marketfresh_scroll_66557.png
66558,Glimmering Scroll,Gear,Bow,Common,Alchemy,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_glimmering_scroll_66558.png
66559,Sun-bleached Gambeson,Ingredient,Hide,Rare,Mining,Saltmarrow_Strand,Crafting component used across multiple recipes.,ingredient_sun_bleached_gambeson_66559.png
66560,Dusk-hushed Lockpick (IV),Ingredient,Hide,Common,Mining,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_dusk_hushed_lockpick_iv_66560.png
66561,Saltworn Cuirass,Material,Leatherworking,Common,Mining,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,material_saltworn_cuirass_66561.png
66562,Marketfresh Staff,Map,Map,Uncommon,Alchemy,Emberford_Marketwalk,Crafting component used across multiple recipes.,map_marketfresh_staff_66562.png
66563,Mire-slick Shortsword,Trinket,Charm,Uncommon,Alchemy,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,trinket_mire_slick_shortsword_66563.png
66564,Marketfresh Lockpick (IV),Consumable,Potion,Uncommon,Leatherworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_marketfresh_lockpick_iv_66564.png
66565,Mire-slick Shortsword (I),Consumable,Bandage,Common,Cooking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,consumable_mire_slick_shortsword_i_66565.png
66566,Dusk-hushed Lantern (IV),Ingredient,Herb,Rare,None,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,ingredient_dusk_hushed_lantern_iv_66566.png
66567,Glimmering Lantern,Material,Ingot,Uncommon,Herbalism,Glimmerdeep_Mire,Crafting component used across multiple recipes.,material_glimmering_lantern_66567.png
66568,Sun-bleached Lantern,Gear,Sword,Uncommon,Leatherworking,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_sun_bleached_lantern_66568.png
66569,Frosted Gambeson (I),Gear,Mail,Rare,Smithing,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_frosted_gambeson_i_66569.png
66570,Stormbit Amulet,Document,Scroll,Common,Mining,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,document_stormbit_amulet_66570.png
66571,Mire-slick Scroll,Material,Ingot,Common,None,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,material_mire_slick_scroll_66571.png
66572,Mire-slick Staff,Gear,Staff,Uncommon,Leatherworking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_mire_slick_staff_66572.png
66573,Mire-slick Buckler,Material,Ingot,Rare,Leatherworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,material_mire_slick_buckler_66573.png
66574,Saltworn Scroll,Gear,Bow,Uncommon,Leatherworking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_saltworn_scroll_66574.png
66575,Briarbound Gambeson,Gear,Plate,Uncommon,Smithing,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_briarbound_gambeson_66575.png
66576,Briarbound Gambeson,Gear,Mace,Uncommon,Leatherworking,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_gambeson_66576.png
66577,Ashen Key,Map,Map,Uncommon,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,map_ashen_key_66577.png
66578,Stormbit Ingot (I),Gear,Cloth,Common,Woodworking,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_stormbit_ingot_i_66578.png
66579,Dusk-hushed Lockpick,Quest,Quest Item,Common,Smithing,Emberford_Marketwalk,Crafting component used across multiple recipes.,quest_dusk_hushed_lockpick_66579.png
66580,Sun-bleached Cuirass (II),Gear,Mail,Common,Alchemy,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_cuirass_ii_66580.png
66581,Gravemark Hatchet,Ingredient,Wood,Common,Alchemy,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,ingredient_gravemark_hatchet_66581.png
66582,Saltworn Shortsword,Gear,Shield,Uncommon,Herbalism,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_saltworn_shortsword_66582.png
66583,Briarbound Ration,Gear,Dagger,Uncommon,Woodworking,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_briarbound_ration_66583.png
66584,Stormbit Helm,Gear,Plate,Common,Cooking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_helm_66584.png
66585,Sun-bleached Staff (III),Gear,Polearm,Rare,Mining,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_staff_iii_66585.png
66586,Saltworn Cloak,Profession Tool,Kit,Rare,Smithing,Emberford_Marketwalk,Utility item that supports exploration and downtime.,profession tool_saltworn_cloak_66586.png
66587,Saltworn Helm,Gear,Sword,Common,Herbalism,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_saltworn_helm_66587.png
66588,Marketfresh Staff (IV),Gear,Leather,Common,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_marketfresh_staff_iv_66588.png
66589,Stormbit Charm,Key,Key,Uncommon,Woodworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,key_stormbit_charm_66589.png
66590,Glimmering Bandage (III),Ingredient,Hide,Common,Tailoring,Glimmerdeep_Mire,Crafting component used across multiple recipes.,ingredient_glimmering_bandage_iii_66590.png
66591,Briarbound Scroll,Consumable,Food,Uncommon,Cooking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,consumable_briarbound_scroll_66591.png
66592,Ashen Bandage (IV),Key,Key,Rare,Leatherworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,key_ashen_bandage_iv_66592.png
66593,Stormbit Ring (III),Consumable,Potion,Common,None,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,consumable_stormbit_ring_iii_66593.png
66594,Sun-bleached Helm,Profession Tool,Kit,Uncommon,Woodworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,profession tool_sun_bleached_helm_66594.png
66595,Emberlit Map,Gear,Bow,Rare,Alchemy,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_map_66595.png
66596,Stormbit Charm,Material,Leatherworking,Uncommon,Tailoring,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,material_stormbit_charm_66596.png
66597,Briarbound Salve,Profession Tool,Kit,Uncommon,Cooking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,profession tool_briarbound_salve_66597.png
66598,Gravemark Legwraps,Gear,Staff,Common,Enchanting,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_gravemark_legwraps_66598.png
66599,Mire-slick Thread (II),Gear,Staff,Rare,Alchemy,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_mire_slick_thread_ii_66599.png
66600,Stormbit Map,Gear,Axe,Common,Cooking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_map_66600.png
66601,Emberlit Salve,Gear,Cloth,Uncommon,Leatherworking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_salve_66601.png
66602,Mire-slick Bandage,Ingredient,Hide,Common,None,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_mire_slick_bandage_66602.png
66603,Saltworn Shortsword,Consumable,Food,Uncommon,Woodworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_saltworn_shortsword_66603.png
66604,Saltworn Cloak (IV),Map,Map,Common,Enchanting,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,map_saltworn_cloak_iv_66604.png
66605,Sun-bleached Staff,Gear,Axe,Common,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_staff_66605.png
66606,Ashen Map,Consumable,Potion,Uncommon,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,consumable_ashen_map_66606.png
66607,Marketfresh Charm (IV),Gear,Dagger,Common,Leatherworking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_marketfresh_charm_iv_66607.png
66608,Sun-bleached Longbow,Material,Ingot,Common,None,Frostbriar_Reach,Utility item that supports exploration and downtime.,material_sun_bleached_longbow_66608.png
66609,Saltworn Helm,Profession Tool,Kit,Uncommon,Woodworking,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,profession tool_saltworn_helm_66609.png
66610,Briarbound Shortsword (II),Gear,Axe,Rare,Mining,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_briarbound_shortsword_ii_66610.png
66611,Sun-bleached Helm,Gear,Leather,Common,Cooking,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_sun_bleached_helm_66611.png
66612,Mire-slick Vial (III),Map,Map,Common,Smithing,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,map_mire_slick_vial_iii_66612.png
66613,Stormbit Cloak (IV),Document,Scroll,Uncommon,Enchanting,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,document_stormbit_cloak_iv_66613.png
66614,Dusk-hushed Longbow,Gear,Shield,Common,Cooking,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_longbow_66614.png
66615,Emberlit Longbow,Gear,Sword,Uncommon,Leatherworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_longbow_66615.png
66616,Dusk-hushed Gambeson,Gear,Mace,Common,Woodworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_dusk_hushed_gambeson_66616.png
66617,Stormbit Bandage (IV),Gear,Mace,Rare,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_stormbit_bandage_iv_66617.png
66618,Saltworn Gambeson (IV),Trinket,Charm,Rare,Herbalism,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,trinket_saltworn_gambeson_iv_66618.png
66619,Mire-slick Salve (IV),Ingredient,Wood,Uncommon,Tailoring,Emberford_Marketwalk,Crafting component used across multiple recipes.,ingredient_mire_slick_salve_iv_66619.png
66620,Dusk-hushed Longbow (II),Gear,Plate,Uncommon,Mining,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_dusk_hushed_longbow_ii_66620.png
66621,Stormbit Lantern (II),Trinket,Charm,Uncommon,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,trinket_stormbit_lantern_ii_66621.png
66622,Frosted Charm,Gear,Dagger,Uncommon,Cooking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_charm_66622.png
66623,Emberlit Bandage,Map,Map,Uncommon,Herbalism,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,map_emberlit_bandage_66623.png
